Timestamp,Encoder Position,Target Position
0.011931419372558594,0,0.0
0.02243804931640625,0,0.0
0.03275704383850098,0,0.0
0.04300546646118164,0,0.0
0.053434133529663086,0,0.0
0.06367373466491699,0,0.0
0.07396984100341797,0,0.0
0.08443188667297363,0,0.0
0.09476280212402344,0,0.0
0.10515260696411133,0,0.0
0.1464700698852539,0,0.0
0.15703177452087402,0,0.0
0.16739940643310547,0,0.0
0.17774581909179688,0,0.0
0.1881091594696045,0,0.0
0.19844698905944824,0,0.0
0.20889043807983398,0,0.0
0.21914029121398926,0,0.0
0.22953009605407715,0,0.0
0.250354528427124,0,0.0
0.26062583923339844,0,0.0
0.270977258682251,0,0.0
0.28145408630371094,0,0.0
0.2916395664215088,0,0.0
0.3545839786529541,0,0.0
0.4268364906311035,0,0.0
0.44727277755737305,0,0.0
0.4577796459197998,0,0.0
0.46812963485717773,0,0.0
0.47849488258361816,0,0.0
0.4888749122619629,0,0.0
0.5926172733306885,0,0.0
0.6029236316680908,0,0.0
0.6133453845977783,0,0.0
0.6238071918487549,0,0.0
0.6341755390167236,0,0.0
0.644505500793457,0,0.0
0.6548161506652832,0,0.0
0.6652803421020508,0,0.0
0.6754817962646484,0,0.0
0.7167534828186035,0,0.0
0.7272477149963379,0,0.0
0.73744797706604,0,0.0
0.7684547901153564,0,0.0
0.779137134552002,0,0.0
0.7894761562347412,0,0.0
0.7998816967010498,0,0.0
0.810171365737915,0,0.0
0.8206140995025635,0,0.0
0.8309812545776367,0,0.0
0.9356992244720459,0,0.0
0.9667172431945801,0,0.0
0.9770584106445312,0,0.0
0.9875247478485107,0,0.0
0.9978897571563721,0,0.0
1.0082764625549316,0,0.0
1.0390064716339111,0,0.0
1.0492208003997803,0,0.0
1.0801653861999512,0,0.0
1.090331792831421,0,0.0
1.100721836090088,0,0.0
1.1112174987792969,0,0.0
1.1215593814849854,0,0.0
1.1320111751556396,0,0.0
1.1422266960144043,0,0.0
1.152639389038086,0,0.0
1.1730706691741943,0,0.0
1.183359146118164,0,0.0
1.1936187744140625,0,0.0
1.2038469314575195,0,0.0
1.2142271995544434,0,0.0
1.224625587463379,0,0.0
1.2349908351898193,0,0.0
1.2452621459960938,0,0.0
1.2557158470153809,0,0.0
1.2762596607208252,0,0.0
1.2866311073303223,0,0.0
1.2970874309539795,0,0.0
1.3073275089263916,0,0.0
1.3074285984039307,0,0.0
1.3179750442504883,0,0.0
1.3282184600830078,0,0.0
1.338503122329712,0,0.0
1.3488142490386963,0,0.0
1.3694725036621094,0,0.0
1.390026330947876,0,0.0
1.400270938873291,0,0.0
1.4208660125732422,0,0.0
